key,translation,locale
checkout.step.benefit_deal.use_voucher,Použijte poukázky Benefit (BV) pro slevu,cs_CZ
checkout.step.benefit_deal.with_method,s,cs_CZ
checkout.step.error.link,Jít do košíku,cs_CZ
checkout.step.error.sub_title,Objednávka se nezdařila kvůli chybám:,cs_CZ
checkout.step.summary.modal.email,E-mailem:,cs_CZ
checkout.step.summary.modal.email_radio_label,Generovat nový ověřovací kód odeslaný e-mailem,cs_CZ
checkout.step.summary.modal.error_session_expired,"Vaše platební relace vypršela, vraťte se do platebního kroku.",cs_CZ
checkout.step.summary.modal.error_when_resending_by_sms,"Při pokusu o odeslání kódu přes SMS je chyba, zkuste to prosím znovu později.",cs_CZ
checkout.step.summary.modal.info,Jak byste chtěli obdržet kód PIN?,cs_CZ
checkout.step.summary.modal.link,Nedostal kód?,cs_CZ
checkout.step.summary.modal.phone,Číslo:,cs_CZ
checkout.step.summary.modal.please_wait_30_seconds,Počkejte prosím 30 sekund na vyžádání nového kódu.,cs_CZ
checkout.step.summary.modal.resend_already_by_mail,"Kód byl odeslán prostřednictvím e-mailu, zkontrolujte také složku Spam.",cs_CZ
checkout.step.summary.modal.resend_already_by_sms,"Kód byl odeslán prostřednictvím SMS, prosím, zkontrolujte.",cs_CZ
checkout.step.summary.modal.resend_retry,Můžete se pokusit znovu odeslat uvnitř:,cs_CZ
checkout.step.summary.modal.sms_radio_label,Generovat nový ověřovací kód odeslaný přes SMS,cs_CZ
checkout.step.summary.modal.submit,Odeslat PIN Code.,cs_CZ
checkout.step.summary.modal.title,Nedostal kód PIN?,cs_CZ
customer.balance.into,Ty máš:,cs_CZ
customer.balance.my_world_benefit_voucher_account,Benefit Voucher.,cs_CZ
customer.balance.my_world_cashback_account,Cashback.,cs_CZ
customer.balance.my_world_e_voucher,evloucher.,cs_CZ
customer.balance.my_world_e_voucher_on_behalf_of_marketer,MyWorld Evolcher (Marketer),cs_CZ
customer.balance.my_world_shopping_points_account,Nákupní body,cs_CZ
customer.order.priceToPay,Součet,cs_CZ
discount.internal.shopping_points,Nákupní body,cs_CZ
error.429,Příliš mnoho požadavků,cs_CZ
merchant_product_offer.sold_by,Prodáno,cs_CZ
merchant_product_offer.view_seller,Zobrazit prodejce,cs_CZ
merchant_profile.address,Adresa,cs_CZ
merchant_profile.cancellation_policy,Storno podmínky,cs_CZ
merchant_profile.delivery_time,Čas doručení,cs_CZ
merchant_profile.email,Emailová adresa,cs_CZ
merchant_profile.imprint,Otisk,cs_CZ
merchant_profile.phone,Telefon,cs_CZ
merchant_profile.privacy,Ochrana údajů,cs_CZ
merchant_profile.terms_and_conditions,Všeobecné obchodní podmínky,cs_CZ
oms.state.calculating_refund,Výpočet refundace,cs_CZ
oms.state.failed,Neúspěšný,cs_CZ
oms.state.myworld_payment_pending,Platba MyWorld,cs_CZ
oms.state.my_world_refunded,MyWorld vrácen,cs_CZ
oms.state.my_world_refund_due_to_payment_failure,MyWorld Refund kvůli selhání platby,cs_CZ
oms.state.my_world_refund_failed,MyWorld refund selhal,cs_CZ
oms.state.processing_refund,Zpracování refundace,cs_CZ
oms.state.ready_for_refund,Připraven k refundaci,cs_CZ
oms.state.refunded,Vrácený,cs_CZ
oms.state.refund_failed,Náhrada selhala,cs_CZ
oms.state.refund_pending,Náhrada čekající,cs_CZ
oms.state.refund_pending_next_try,Nedostatečná refundace Další pokus,cs_CZ
oms.state.reserved,Rezervováno,cs_CZ
oms.state.turnover-cancelled,Obrat zrušil,cs_CZ
oms.state.validating_refund,Validace náhrady,cs_CZ
page.checkout.payment.3d_secure_text,"Ujistěte se, že zadaná kreditní karta byla ověřena pro nový 3D zabezpečený systém. Bez tohoto ověření nebude transakce možná, pro více informací kontaktujte svého poskytovatele kreditních karet.",cs_CZ
payment.payment_method.adyen_credit_card,Kreditní karta,cs_CZ
payment.payment_method.benefit_vouchers,Benefit Voucher.,cs_CZ
payment.payment_method.cashback,Cashback.,cs_CZ
payment.payment_method.dummy_prepayment,Předem,cs_CZ
payment.payment_method.e_voucher,evloucher.,cs_CZ
payment.payment_method.e_voucher_marketer,MyWorld Evolcher (Marketer),cs_CZ
payment.payment_method.paid,Placený,cs_CZ
payment.payment_provider.adyen,Adyen,cs_CZ
payment.payment_provider.my_world,Můj svět,cs_CZ
payment.payment_provider.nopayment,Žádná platba,cs_CZ
pdp.include.tax,vč. Daň,cs_CZ
pdp.price,Cena,cs_CZ
pdp.price.benefit_voucher_price,BENEFIT VOUCHER DEAL,cs_CZ
pdp.price.regular_price,Běžná cena,cs_CZ
pdp.price.shopping_points_price,Nákupní bod Deal.,cs_CZ
product.filter.deal,Obchod,cs_CZ
product.filter.merchant_name,Obchodník,cs_CZ
product_detail_page.benefit_price.benefit_amount,max %amount%.,cs_CZ
product_detail_page.desclaimer_text,Desclaimer.,cs_CZ
product_item.benefit_deal.or,nebo,cs_CZ
security_blocker_page.error.account_blocked,Příliš mnoho přihlaste se pokusy z vaší adresy. Čekejte prosím %minutes% minut před pokusem znovu.,cs_CZ
validator.check.phone,Neplatné telefonní číslo,cs_CZ
account.newsletter.text,"Prihláste sa do nášho Newsletteru a buďte vždy informovaní! Získajte aktualizácie o najnovších trendoch v oblasti smartphonov a nositeľných zariadení, špičkových značkách a skvelých ponukách.",sk_SK
address.city,Mesto,sk_SK
address.salutation,Pozdrav,sk_SK
address.street,Ulica,sk_SK
address.street_nr,Číslo,sk_SK
address.zip_code,PSČ,sk_SK
AdyenCreditCard,Kreditná karta,sk_SK
adyen.payment.error.cc_cvv,Skontrolujte kód CVC,sk_SK
adyen.payment.error.cc_month,Skontrolujte mesiac kreditnej karty,sk_SK
adyen.payment.error.cc_number,Skontrolujte číslo kreditnej karty,sk_SK
adyen.payment.error.cc_year,Skontrolujte rok kreditnej karty,sk_SK
afiliate.legal.text,"Tento produkt predáva externý predajca. Predajca je výlučne zodpovedný za ceny, popis produktu, úrovne zásob a dopravu. Pokiaľ ide o zodpovednosť spoločnosti myWorld za hypertextové odkazy a ich obsah, odkazujeme na podmienky použitia platné pre trh myWorld.",sk_SK
agent.account.overview,Prehľad,sk_SK
agent.account.page_title,Agent,sk_SK
agent.account.profile_data,Profil agenta,sk_SK
agent.account.quote_request,Žiadosti o cenovú ponuku,sk_SK
agent.authentication.failed,Overenie zlyhalo,sk_SK
agent.autocomplete.no_results,Neboli nájdené žiadne výsledky,sk_SK
agent.confirm_user_selection,Potvrdiť,sk_SK
agent.control_bar.customer_name,Zákazník:,sk_SK
agent.control_bar.logout,Odhlásiť sa,sk_SK
agent.control_bar.logout_as_customer,Pomoc koncovým zákazníkom,sk_SK
agent.control_bar.username,Agent:,sk_SK
agent.login.email,Email,sk_SK
agent.login.password,Heslo,sk_SK
agent.login.title,Prejdite do svojho účtu,sk_SK
auth.email,E-mail,sk_SK
auth.im-already-customer,už mám účet,sk_SK
auth.im-new-customer,Nový zákazník,sk_SK
auth.login,Prihlásiť Se,sk_SK
auth.password,Heslo,sk_SK
auth.password-forgot,Zabudnuté?,sk_SK
auth.register,Registrovať,sk_SK
autocomplete.placeholder,Vyhľadávanie,sk_SK
availability_notification.do_not_notify_me,"Keď budete opäť na sklade, neinformujte ma",sk_SK
availability_notification.email_address,Emailová adresa,sk_SK
availability_notification.notify_me,"Informujte ma, keď produkt bude na sklade",sk_SK
availability_notification.subscribed,Úspešne prihlásený na odber,sk_SK
availability_notification_subscription.mail.copyright,"<em> Copyright © názov spoločnosti v aktuálnom roku, všetky práva vyhradené. </em> <br> <br>",sk_SK
availability_notification_subscription.mail.notification.body,"Čakanie skončilo, teraz môžete tento produkt pridať do košíka.",sk_SK
availability_notification_subscription.mail.notification.buy_now,Kúpte teraz,sk_SK
availability_notification_subscription.mail.notification.head,% name% je opäť k dispozícii!,sk_SK
availability_notification_subscription.mail.notification.subject,% name% je opäť k dispozícii!,sk_SK
availability_notification_subscription.mail.subscribed.body,"Až bude produkt opäť k dispozícii, dostanete e-mail",sk_SK
availability_notification_subscription.mail.subscribed.head,Práve sme informovali náš nákupný tím o vašom predplatnom!,sk_SK
availability_notification_subscription.mail.subscribed.subject,Práve sme informovali náš nákupný tím o vašom predplatnom!,sk_SK
availability_notification_subscription.mail.unsubscribe,"Chcete zmeniť spôsob prijímania týchto e-mailov? <br> Môžete <a target = ""_ blank"" href = ""% link%"" style = ""mso-line-height-rule: exactly; -ms-text-size-adjust: 100%; - webkit-text-size-adjust: 100%; color: # 656565; font-weight: normal; text-decoration: underline; ""> odhlásiť sa z tohto zoznamu </a>.",sk_SK
cart.add-to-shopping-list.form.placeholder,Zadajte názov nového nákupného zoznamu,sk_SK
cart.cart,Košík,sk_SK
cart.checkout,Odhlásiť sa,sk_SK
cart.code.apply.failed,Kód sa nepodarilo použiť,sk_SK
cart.code.enter-code,Zadajte kód voucheru / darčekovej karty,sk_SK
cart.discounts,Zľavy,sk_SK
cart.empty.button,Prezrite si ponuky,sk_SK
cart.empty.description,"Jedinou túžbou nákupného košíka je zhromaždiť pre vás tie najlepšie ponuky, darčeky a mnoho ďalších skvelých produktov. Splňte teda prianie svojho nákupného košíka a dajte mu zmysel!",sk_SK
cart.empty.title,Váš nákupný košík je prázdny!,sk_SK
cart.giftcard.apply.failed,Darčeková karta nie je použiteľná,sk_SK
cart.giftcard.apply.successful,Váš kód darčekovej karty bol použitý,sk_SK
cart.giftcard.label,Darčeková karta,sk_SK
cart.item_attributes_needed,Vyberte viac atribútov,sk_SK
cart.item.bundle.description,Položky v balíku:,sk_SK
cart.item.item_price,Cena položky,sk_SK
cart.item.item_total,Položka spolu,sk_SK
cart.item.option.description,Možnosti produktu:,sk_SK
cart.item.option.pre.check.validation.error.exists,Produkt% name% nemôžete priamo objednávať. Pridajte ho prosím osobitne do košíka.,sk_SK
cart.item_quantity,Množstvo,sk_SK
cart.item.remove.confirm,Naozaj chcete odstrániť túto položku?,sk_SK
cart.item.sku,SKU,sk_SK
cart_note.cart_page.cart.note_added,Poznámka bola úspešne pridaná do košíka,sk_SK
cart_note.cart_page.item.note_added,Poznámka bola úspešne pridaná do položky '% sku%',sk_SK
cart_note.checkout_page.item_note,Poznámka,sk_SK
cart_note.checkout_page.quote_note,Košík Poznámka,sk_SK
cart_note.customer_page.item_note,Položka objednávky Poznámka,sk_SK
cart_note.customer_page.order_note,Poznámka k objednávke,sk_SK
cart_note.form.save,Uložiť,sk_SK
cart_note.item_form.enter_note,Pridajte k položke poznámku,sk_SK
cart_note.item_form.placeholder,Zadajte poznámku,sk_SK
cart_note.quote_form.enter_note,Pridajte poznámku ku košíku,sk_SK
cart_note.quote_form.placeholder,Zadajte poznámku,sk_SK
cart.note-title,Košík Poznámka,sk_SK
cart_page.error_message.unexpected_error,Vyskytla sa neočakávaná chyba.,sk_SK
cart.pre.check.affiliate.failed,Položku% sku% nie je možné pridať do košíka.,sk_SK
cart.pre.check.availability.failed,Položka% sku% má k dispozícii iba% stock%.,sk_SK
cart.pre.check.availability.failed.empty,Položka% sku% už nie je k dispozícii.,sk_SK
cart.pre.check.price.failed,Cena vo vybranej mene sa nenašla pre produkt so sku '% sku%'. Zmeňte menu alebo odstráňte produkt z objednávky.,sk_SK
cart.pre.check.product_discontinued,Produkt '% name%' je ukončený. Vyberte si prosím alternatívny.,sk_SK
cart.pre.check.quantity.interval.failed,Požiadavky na množstvové intervaly pre produkt SKU '% sku%' nie sú splnené.,sk_SK
cart.pre.check.quantity.max.failed,Bolo prekročené maximálne množstvo pre SKU produktu „% sku%“.,sk_SK
cart.pre.check.quantity.min.failed,Nie sú splnené požiadavky na minimálne množstvo pre SKU produktu „% sku%“.,sk_SK
cart.pre.check.quantity.value.failed,Nesprávne množstvo pre SKU produktu „% sku%“.,sk_SK
cart.pre.check.shipment.failed,Tieto zmeny nie je možné použiť. Metóda prepravy sa nenašla. Vyberte iný spôsob doručenia.,sk_SK
cart.price,cena,sk_SK
cart.price.grand.total,Celková suma,sk_SK
cart.price.subtotal,Medzisúčet,sk_SK
cart.price.subtotal_wo_deals,Medzisúčet,sk_SK
cart.product-option,Možnosti produktu,sk_SK
cart.promotion.items,Reklamné výrobky,sk_SK
cart.quantity.adjusted,"Požadované množstvo položky bolo upravené, pokiaľ vybrané množstvo nie je k dispozícii.",sk_SK
cart.remove.items.success,Produkty boli úspešne odstránené,sk_SK
cart.sales-order-threshold,Minimálna hodnota objednávky,sk_SK
cart.select.default_value,Vyberte hodnotu,sk_SK
cart.shipping,Doprava,sk_SK
cart.shipping.order-item,#NAME?,sk_SK
cart.title_content,Nákupný vozík,sk_SK
cart.title_sidebar,Prehľad objednávok,sk_SK
cart.total,Celkom,sk_SK
cart.total.discount,Zľava,sk_SK
cart.total.price_to_pay,Cena zaplatiť,sk_SK
cart.total.tax_total,Daň,sk_SK
cart.validate.items.price.changed,Ceny produktov so SKU '% sku%' boli zmenené.,sk_SK
cart.voucher.apply.failed,Váš kód poukazu je neplatný.,sk_SK
cart.voucher.apply.non_applicable,Kód voucheru je neplatný,sk_SK
cart.voucher.apply.successful,Váš kupónový kód bol použitý,sk_SK
cart.voucher.redeem,Použiť kód,sk_SK
cart.voucher.remove,Odstrániť,sk_SK
cart.vouchers,Poukážky,sk_SK
cart.vouchers.clear-all,Zmazať všetko,sk_SK
cart.voucher-title,Kód poukážky,sk_SK
cart_widget.empty_text,Vaša karta je prázdna. Choďte naplniť všetky svoje technické nádeje a sny.,sk_SK
cart.your-order,Vaša objednávka,sk_SK
catalog.currency,€,sk_SK
catalog.filter.active,Aktívny filter,sk_SK
catalog.filter.activeFilters,Aktívne filtre,sk_SK
catalog.filter.active_rating_up,Hviezdy a hore,sk_SK
catalog.filter.button,Podať žiadosť,sk_SK
catalog.filter.extras,Ďalšie charakteristiky,sk_SK
catalog.filter.filter,Filtre / triedenie,sk_SK
catalog.filter.hide,skryť filter,sk_SK
catalog.filter.main_color,Farba,sk_SK
catalog.filter.per,Na stránku,sk_SK
catalog.filter.pricerangeFrom,od,sk_SK
catalog.filter.pricerangeTo,do,sk_SK
catalog.filter.rangeFrom,Rozsah,sk_SK
catalog.filter.rangeTo,do,sk_SK
catalog.filter.rating_up,& Hore,sk_SK
catalog.filter.resetAllFilters,Obnovte všetky filtre,sk_SK
catalog.filter_section.show_all,Zobraziť viac,sk_SK
catalog.filter_section.show_less,Zobraziť menej,sk_SK
catalog.filter.show,vložiť filter,sk_SK
catalog.itemsFound,Výsledky,sk_SK
catalog.loading,Načítava,sk_SK
catalog.new,Nový,sk_SK
catalog.next,ďalej,sk_SK
catalog.no-results,Žiadne výsledky.,sk_SK
catalog.prev,späť,sk_SK
catalog.sale,zľava,sk_SK
catalog.sort,Triedenie,sk_SK
catalog.sort.by,Triediť podľa,sk_SK
catalog.sort.name_asc,Názov vzostupne,sk_SK
catalog.sort.name_desc,Názov zostupne,sk_SK
catalog.sort.price_asc,Cena vzostupne,sk_SK
catalog.sort.price_desc,Cena zostupne,sk_SK
catalog.sort.rating,Hodnotenie produktu,sk_SK
catalog.sort.relevance,Relevantnosť,sk_SK
catalog.view.mode.grid,Mriežka,sk_SK
catalog.view.mode.list,Zoznam,sk_SK
checkout.customer.auth_as_guest,Kúpiť ako hosť,sk_SK
checkout.customer.auth_as_login,Prihlásiť sa,sk_SK
checkout.customer.auth_as_user,Prihlásiť Se,sk_SK
checkout.customer.order_as_guest,Objednávka ako hosť,sk_SK
checkout.customer.proceed_as_guest,Postupujte ako hosť,sk_SK
checkout.customer.proceed_as_user,Pokračovať ako registrovaný používateľ (zaregistrovať sa),sk_SK
checkout.giftcard.label,Darčeková karta,sk_SK
checkout.nothing.will.be.sent,Preto samozrejme nebude nič zasielané!,sk_SK
checkout.payment.cashback_balance,Zostatok cashback / myWorld eVoucher:,sk_SK
checkout.payment.cashback_info,"Ak máte kredit Cashback alebo kredit myWorld eVoucher, zobrazí sa tu a môžete ho použiť na platbu. <br/> Poznámka: Tieto môžu byť použité iba ako platba za položky predávané spoločnosťou myWorld.",sk_SK
checkout.payment.checkbox.use_evoucher_balance,Použite% cenu% z vášho% zostatku% Zostatok Cashback / myWorld eVoucher,sk_SK
checkout.payment_method.invalid,Platba v pokladni je neplatná,sk_SK
checkout.payment.provider.DummyPayment,spôsob platby,sk_SK
checkout.payment.provider.payment_methods,spôsob platby,sk_SK
checkout.pre.check.shipment.failed,Neplatný spôsob dodania% method_name% (% carrier_name%).,sk_SK
checkout.sales-order-threshold,Minimálna hodnota objednávky,sk_SK
checkout.step.address.is_sellable,"Vážený zákazník, produkty bohužiaľ nie sú k dispozícii na vašej doručovacej adrese.",sk_SK
checkout.step.address.select_address,Vyberte adresu,sk_SK
checkout.step.address.title,Adresa,sk_SK
checkout.step.confirm_payment.error,Pri platbe sa stala chyba,sk_SK
checkout.step.customer.title,Prihlásiť sa,sk_SK
checkout.step.error.text,Niečo sa pokazilo. Prepáč.,sk_SK
checkout.step.error.title,Vaša objednávka nebola zadaná.,sk_SK
checkout.step.payment,Prejdite na položku Platba,sk_SK
checkout.step.payment.must_be_older_than_18_years,Musíte mať najmenej 18 rokov.,sk_SK
checkout.step.payment.title,Platba,sk_SK
checkout.step.place.order,Zadajte objednávku,sk_SK
checkout.step.shipment,Prejdite na Zásielku,sk_SK
checkout.step.shipment.provider.a,DHL,sk_SK
checkout.step.shipment.provider.b,Hermes,sk_SK
checkout.step.shipment.title,Náklad,sk_SK
checkout.step.success.link,Prejsť na „Môj účet“,sk_SK
checkout.step.success.sub_title,Vaša objednávka bola úspešne zadaná.,sk_SK
checkout.step.success.text,Za pár minút dostanete e-mail s potvrdením objednávky. Svoju objednávku môžete skontrolovať a sledovať na svojom účte.,sk_SK
checkout.step.success.title,Ďakujem.,sk_SK
checkout.step.summary,Prejdite na Súhrn,sk_SK
checkout.step.summary.billing_address,Fakturačná adresa,sk_SK
checkout.step.summary.delivery_address,Adresa dodania,sk_SK
checkout.step.summary.delivery_method,Spôsob doručenia,sk_SK
checkout.step.summary.grand_total,Úhrn,sk_SK
checkout.step.summary.items,Položky,sk_SK
checkout.step.summary.overview,Prehľad,sk_SK
checkout.step.summary.payment,Platba,sk_SK
checkout.step.summary.products,Produkty,sk_SK
checkout.step.summary.requested_delivery_date,Požadovaný dátum dodania,sk_SK
checkout.step.summary.shipment_costs_total,Náklady na prepravu (spolu),sk_SK
checkout.step.summary.shipping,Náklad,sk_SK
checkout.step.summary.sms_code_input_error,SMS kód nebol správny,sk_SK
checkout.step.summary.sms_code_send_error,Odoslanie SMS kódu sa skončilo chybou,sk_SK
checkout.step.summary.sub_total,Medzisúčet,sk_SK
checkout.step.summary.tax,Daň,sk_SK
checkout.step.summary.title,Zhrnutie,sk_SK
checkout.step.summary.total,Dokončite platbu,sk_SK
checkout.step.summary.tracking_code,Kód sledovania dodávky,sk_SK
checkout.step.summary.uid,UID,sk_SK
checkout.step.summary.with_method,S,sk_SK
checkout.summary.item.bundle.description,Položky v balíku:,sk_SK
checkout.summary.item.option.description,Možnosti produktu:,sk_SK
checkout.thank.you,Ďakujem,sk_SK
checkout.this.is.shop,Toto je shop,sk_SK
cms.page.filter.per,Na stránku,sk_SK
cms.page.itemsFound,Nájdené položky,sk_SK
cms.page.sort.name_asc,Zoradiť vzostupne podľa názvu,sk_SK
cms.page.sort.name_desc,Zoradiť podľa názvu zostupne,sk_SK
cms.page.sort.relevance,Zoradiť podľa dôležitosti,sk_SK
cms.preview.access_denied,Nie ste prihlásený alebo nemáte povolenie na prístup na túto stránku.,sk_SK
cms-product-group.category.link.text,Preskúmajte viac,sk_SK
company.account,Firemný účet,sk_SK
company.account.add_new_address,Definujte novú adresu,sk_SK
company.account.address,Adresy,sk_SK
company.account.address.address1,Ulica,sk_SK
company.account.address.address3,Doplnenie adresy,sk_SK
company.account.address.city,Mesto,sk_SK
company.account.address.country,Krajina,sk_SK
company.account.address.delete,Odstrániť,sk_SK
company.account.address.edit,Upraviť,sk_SK
company.account.address.is_default_billing,Je predvolená fakturačná adresa,sk_SK
company.account.address.number,Číslo,sk_SK
company.account.address.phone,Telefónne číslo,sk_SK
company.account.address.zip_code,PSČ,sk_SK
company.account.authorization.success,Registrácia úspešná,sk_SK
company.account.billing_address,Predvolená fakturačná adresa,sk_SK
company.account.business_unit,Obchodné jednotky,sk_SK
company.account.business_unit.add,Vytvorte obchodnú jednotku,sk_SK
company.account.business_unit.address,Adresy,sk_SK
company.account.business_unit.create,Vytvoriť,sk_SK
company.account.business_unit.delete,Odstrániť,sk_SK
company.account.business_unit.delete.confirmation.warning,Pozor,sk_SK
company.account.business_unit.details,Detaily,sk_SK
company.account.business_unit.edit,Upraviť,sk_SK
company.account.business_unit.edit_information,Upraviť,sk_SK
company.account.business_unit.email,Email,sk_SK
company.account.business_unit.external_url,Externá adresa URL,sk_SK
company.account.business_unit.name,názov,sk_SK
company.account.business_unit.phone,Telefónne číslo,sk_SK
company.account.business_unit.view,vyhliadka,sk_SK
company.account.company_name,Meno spoločnosti,sk_SK
company.account.company_role,Úlohy,sk_SK
company.account.company_role.add,Pridajte novú rolu,sk_SK
company.account.company_role.default,Predvolené,sk_SK
company.account.company_role.details,Detaily,sk_SK
company.account.company_role.edit,Upraviť,sk_SK
company.account.company_role.edit_information,Upraviť informácie o úlohe,sk_SK
company.account.company_role.is_default,Je predvolené,sk_SK
company.account.company_role.name,názov,sk_SK
company.account.company_role.permission.assign,Priradiť,sk_SK
company.account.company_role.permission.assigned,pridelených,sk_SK
company.account.company_role.permission.configure,Konfigurovať,sk_SK
company.account.company_role.permission.key,Kľúč,sk_SK
company.account.company_role.permission.manage,Spravujte povolenia,sk_SK
company.account.company_role.permissions,Povolenia,sk_SK
company.account.company_role.permission.status,Postavenie,sk_SK
company.account.company_role.permission.unassign,Zrušiť priradenie,sk_SK
company.account.company_role.permission.unassigned,Nepriradený,sk_SK
company.account.company_role.user.manage,Spravujte pridelených používateľov spoločnosti,sk_SK
company.account.company_role.users,Používatelia,sk_SK
company.account.company_role.view,vyhliadka,sk_SK
company.account.company_user,Používatelia,sk_SK
company.account.company_user.add,Pridať nového používateľa,sk_SK
company.account.company_user.business_unit,Obchodná jednotka,sk_SK
company.account.company_user.delete,Odstrániť,sk_SK
company.account.company_user.delete.back,späť,sk_SK
company.account.company_user.delete.successful,Používateľ bol odstránený,sk_SK
company.account.company_user.disable,Zakázať,sk_SK
company.account.company_user.edit,Upraviť,sk_SK
company.account.company_user.edit_information,Upravte informácie o používateľovi,sk_SK
company.account.company_user.enable,Povoliť,sk_SK
company.account.company_user.name,názov,sk_SK
company.account.company_user.role,Rola,sk_SK
company.account.company_user.status.disable.error,Používateľa spoločnosti nie je možné deaktivovať,sk_SK
company.account.company_user.status.disable.error.cannot_disable_yourself,Nie je dovolené sa deaktivovať,sk_SK
company.account.company_user.status.disable.success,Používateľ spoločnosti bol úspešne deaktivovaný,sk_SK
company.account.company_user.status.enable.error,Firemného používateľa nie je možné povoliť,sk_SK
company.account.company_user.status.enable.error.cannot_enable_yourself,"Nemáte povolenie na to, aby ste sa povolili",sk_SK
company.account.company_user.status.enable.success,Používateľ spoločnosti bol úspešne povolený,sk_SK
company.account.edit_address_information,Upravte informácie o adrese,sk_SK
company.account.login.email,Email,sk_SK
company.account.login.password,Heslo,sk_SK
company.account.login.title,Prejdite do svojho účtu,sk_SK
company.account.name,meno spoločnosti,sk_SK
company.account.overview,Prehľad,sk_SK
company.account.page-title,Moja spoločnosť,sk_SK
company.account.registration.title,Vytvorte si účet,sk_SK
company.account.shipping_address,Predvolená dodacia adresa,sk_SK
company.account.table.actions,Akcie,sk_SK
company.address.heading,Údaje o spoločnosti,sk_SK
company.company_business_unit.delete.error.has_users,"Podnikovú jednotku nemôžete odstrániť, pokiaľ obsahuje používateľov",sk_SK
company.company_role.delete.error.has_users,"Rolu nemôžete odstrániť, pokiaľ obsahuje používateľov",sk_SK
company_page.company_business_unit_restricted_message,Na vykonanie tejto operácie nemáte povolenie,sk_SK
company_page.company_user_restricted_message,Pravidelní zákazníci nesmú pôsobiť na stránkach spoločnosti,sk_SK
company_user.business_on_behalf.error.company_not_active,"Nemôžete zvoliť tohto používateľa spoločnosti, spoločnosť nie je aktívna.",sk_SK
company_user.business_on_behalf.error.company_user_invalid,"Tohto používateľa spoločnosti nemôžete vybrať, je neplatný.",sk_SK
company_user.change_company_user,Zmena používateľa spoločnosti,sk_SK
company.user.first_name,Krstné meno,sk_SK
company.user.invitation.accepted,Vaše pozvanie už bolo použité,sk_SK
company.user.invitation.actions,Akcie,sk_SK
company.user.invitation.business.unit,Obchodná jednotka,sk_SK
company.user.invitation.delete.button,Odstrániť,sk_SK
company.user.invitation.delete.confirmation.question,Naozaj chcete odstrániť pozvánku?,sk_SK
company.user.invitation.deleted.error.message,Pozvánka nebola odstránená,sk_SK
company.user.invitation.deleted.success.message,Pozvánka bola úspešne odstránená,sk_SK
company.user.invitation.delete.title,Odstrániť pozvánku,sk_SK
company.user.invitation.expired,Platnosť vašej pozvánky vypršala,sk_SK
company.user.invitation.file,Súbor s pozvánkami,sk_SK
company.user.invitation.first.name,Krstné meno,sk_SK
company.user.invitation.import.download.errors.file,"Niektoré pozvánky sa nepodarilo importovať. Kliknutím na <a href=""""%link%""""> sem </a> stiahnete súbor s chybami",sk_SK
company.user.invitation.imported.title.plural,Importované pozvánky,sk_SK
company.user.invitation.import.error.message,Import pozvánok zlyhal,sk_SK
company.user.invitation.import.file.invalid,Súbor na import je neplatný,sk_SK
company.user.invitation.import.title,Importujte nové pozvánky,sk_SK
company.user.invitation.invalid,Vaša pozvánka je neplatná,sk_SK
company.user.invitation.invite_users,Pozvite používateľov,sk_SK
company.user.invitation.last.name,Priezvisko,sk_SK
company.user.invitation.mail,Mail,sk_SK
company.user.invitation.not.found.message,Pozvánka sa nenašla,sk_SK
company.user.invitation.resend.button,Znovu odoslať,sk_SK
company.user.invitation.resend.confirmation.question,Naozaj chcete znova poslať pozvánku?,sk_SK
company.user.invitation.resend.title,Znova odoslať pozvánku,sk_SK
company.user.invitation.resent.error.message,Pozvánka nebola odoslaná znova,sk_SK
company.user.invitation.resent.success.message,Pozvánka bola úspešne odoslaná znova,sk_SK
company.user.invitation.send.all.button,Odoslať všetko,sk_SK
company.user.invitation.send.button,Pošli,sk_SK
company.user.invitation.sent.all.error.message,Niektoré pozvánky sa nepodarilo odoslať,sk_SK
company.user.invitation.sent.all.none.found.message,Nenašli sa žiadne pozvánky na odoslanie,sk_SK
company.user.invitation.sent.all.success.message,Všetky pozvánky boli úspešne odoslané,sk_SK
company.user.invitation.sent.error.message,Pozvánka nebola odoslaná,sk_SK
company.user.invitation.sent.success.message,Pozvánka bola úspešne odoslaná,sk_SK
company.user.invitation.status,Postavenie,sk_SK
company.user.invitation.status.accepted,Prijatý,sk_SK
company.user.invitation.status.new,Neposlané,sk_SK
company.user.invitation.status.pending,Čaká sa,sk_SK
company.user.invitation.title.plural,Pozvánky,sk_SK
company.user.last_name,Priezvisko,sk_SK
company_user.no_company,Žiadna spoločnosť,sk_SK
company_user.remember_choice,Pamätajte na výber,sk_SK
company.user.salutation.dr,DR.,sk_SK
company.user.salutation.mr,Pán.,sk_SK
company.user.salutation.mrs,Pani.,sk_SK
company.user.salutation.ms,Pani.,sk_SK
configurable_bundle_note.enter_note,Pridajte poznámku ku nakonfigurovanému balíku,sk_SK
configurable_bundle_note.form.save,Uložiť,sk_SK
configurable_bundle_note.note,Konfigurovaná poznámka o balíku:,sk_SK
configurable_bundle_note.note_added,Poznámka bola úspešne pridaná do nakonfigurovaného balíka,sk_SK
configurable_bundle_page.choose_bundle_to_configure,"Vyberte balíček, ktorý chcete nakonfigurovať",sk_SK
configurable_bundle_page.configurable_bundle_list,Konfigurovateľný zoznam balíkov,sk_SK
