key,translation,locale
payment.payment_provider.nopayment,Nopayment.,da_DK
payment.paypal,PayPal.,da_DK
payment.prepay,Forudbetaling,da_DK
payment.step.api_request.error,"Beklager, noget gik galt med betalingen. Prøv igen senere!",da_DK
payment.step.api_request.error,"Beklager, noget gik galt med betalingen. Prøv igen senere!",da_DK
pdp.include.tax,inkl. Skat,da_DK
pdp.include.vat,inkl. Moms.,da_DK
pdp.include.vat,inkl. Moms.,da_DK
pdp.price,Pris,da_DK
pdp.price.benefit_voucher_price,Benefit Voucher Deal.,da_DK
pdp.price.from,fra,da_DK
pdp.price.from,fra,da_DK
pdp.price.regular_price,Normal pris,da_DK
pdp.price.shopping_points_price,Shopping Point Deal.,da_DK
persistent_cart.error.quote.not_available,Vogn eksisterer ikke,da_DK
persistent_cart.quote.remove.can_not_remove_last_cart,Kunden skal have mindst en vogn,da_DK
persistent_cart.quote.remove.success,Indkøbskurv slettet succes,da_DK
personal.address.heading,Personlig data,da_DK
place_order.pre_check.product_discontinued,"Produkt '%name%' er afbrudt, vær venlig at vælge en alternativ",da_DK
price-cart-connector.info.concrete-product-without-price.removed,Vare %sku% uden pris blev fjernet fra din indkøbskurv.,da_DK
price.mode.gross_mode,Brutto priser.,da_DK
price.mode.net_mode,Nettopriser.,da_DK
price.mode.switch.error,"Kan ikke skifte prismodus, når der er varer i vognen.",da_DK
product_alternative_widget.add_to_shopping_list,Tilføj til indkøbsliste,da_DK
product_alternative_widget.add_to_wishlist,Tilføj til ønskeliste,da_DK
product_alternative_widget.alternative_for,Alternativ til navn,da_DK
product_alternative_widget.not_applicable,N / A.,da_DK
product_alternative_widget.product_alternative,Alternative produkter.,da_DK
product_alternative_widget.product_status.discontinued,AFSLUTTET.,da_DK
product_alternative_widget.show_all,Vis alt,da_DK
product_bundle.unavailable,Produkt '%productsku%' i Bundle Product '%Bundlesku%' er ikke tilgængelig i øjeblikket,da_DK
product_cart_item.remove,× Fjern,da_DK
product_detail_page.benefit_price.benefit_amount,Max %amount%.,da_DK
product_detail_page.desclaimer_text,Desclaimer.,da_DK
product_discontinued_widget.note,Bemærk,da_DK
product_discontinued.super_attribute_discontinued,AFSLUTTET.,da_DK
product_item.benefit_deal.or,eller,da_DK
product_review.average_ratings,Gennemsnitlig vurdering,da_DK
product_review.error.no_customer,Venligst log ind for at få adgang til denne funktion.,da_DK
product_review.no_reviews,Ingen anmeldelse for dette produkt endnu,da_DK
product_review.on,på,da_DK
product_review.product_ratings,Produktgruder.,da_DK
product_review.product_reviews,Produktanmeldelser,da_DK
product_review.ratings_reviews,Bedømmelser og anmeldelser,da_DK
product_review.submit.add_a_review,Skrive en anmeldelse,da_DK
product_review.submit.description,Beskrivelse,da_DK
product_review.submit.error,Revisionen har ikke sendt.,da_DK
product_review.submit.nickname,Navn,da_DK
product_review.submit.rating,Bedømmelse,da_DK
product_review.submit.rating.none,Ingen bedømmelse blev valgt,da_DK
product_review.submit.success,Produktanmeldelse blev indsendt med succes.,da_DK
product_review.submit.summary,Resumé,da_DK
product_review.summary.out_of,ud af,da_DK
product_review.summary.review,anmeldelse,da_DK
product_review.summary.reviews,anmeldelser,da_DK
product_review.summary.star,Stjerne,da_DK
product_review.summary.stars,Stars.,da_DK
product_search_widget.search.no_results,Produkter blev ikke fundet.,da_DK
product_search_widget.search.product_discontinued_prefix,[AFSLUTTET],da_DK
product-cart.info.concrete-product-inactive.removed,Inaktiv Iteme %Sku% blev fjernet fra din indkøbskurv.,da_DK
product-cart.info.restricted-product.removed,"Varen spring@skip.sku.skip.com blev fjernet fra vognen, fordi den blev deaktiveret.",da_DK
product-cart.validation.error.abstract-product-exists,"Produkt """" SKU """" ikke fundet",da_DK
product-cart.validation.error.concrete-product-exists,"Produkt """" SKU """" ikke fundet",da_DK
product-cart.validation.error.concrete-product-inactive,"Produkt """" SKU """" er ikke aktiv.",da_DK
product-cart.validation.error.product-option-value-price-exists,Produktoptionspris ikke fundet for produkt '%sku%'.,da_DK
product.access.denied,"Beklager, dette produkt er ikke tilgængeligt.",da_DK
product.attribute._none,Vælg venligst en værdi,da_DK
product.attribute.battery,Batteri,da_DK
product.attribute.benefit_store,Nytte butik,da_DK
product.attribute.camera,Kamera,da_DK
product.attribute.cashback_amount,Penge tilbage,da_DK
product.attribute.color,Farve,da_DK
product.attribute.description,Beskrivelse,da_DK
product.attribute.design,Design,da_DK
product.attribute.display,Skærm,da_DK
product.attribute.focus,Fokus,da_DK
product.attribute.gps,GPS,da_DK
product.attribute.graphics,Grafik.,da_DK
product.attribute.image_big,Billede BIG.,da_DK
product.attribute.image_quality,Billede kvalitet,da_DK
product.attribute.image_small,Billede lille,da_DK
product.attribute.iso_en,Iso.,da_DK
product.attribute.lens_system,Lens system,da_DK
product.attribute.license,Licens,da_DK
product.attribute.long_description,Lang beskrivelse.,da_DK
product.attribute.manufacturer_name,Mærke,da_DK
product.attribute.memory,Hukommelse,da_DK
product.attribute.processor,Processor.,da_DK
product.attribute.processor_boost_frequency,Processor Boost.,da_DK
product.attribute.product_id,Produkt ID.,da_DK
product.attribute.product_stock.name,Sælger,da_DK
product.attribute.screen,Skærmbillede,da_DK
product.attribute.shopping_point_store,Shopping Point Store.,da_DK
product.attribute.shopping_points,Shopping Points.,da_DK
product.attribute.short_description,Kort beskrivelse,da_DK
product.attribute.shutter,Lukker,da_DK
product.attribute.sku,SKU.,da_DK
product.attribute.slug,slug.,da_DK
product.attribute.storage,Opbevaring,da_DK
product.attribute.themes,Temaer.,da_DK
product.attribute.thermal_design_power,Termisk Design Power.,da_DK
product.attribute.total_megapixels,Total Megapixels.,da_DK
product.attribute.touch_technology,Touch Technology.,da_DK
product.attribute.touchscreen,Touchscreen.,da_DK
product.attribute.usb_port,USB-port.,da_DK
product.attribute.usb_version,USB version,da_DK
product.attribute.variant_id,ID.,da_DK
product.attribute.variant.reset,Nulstil,da_DK
product.attribute.video,Video.,da_DK
product.attribute.video_recording_modes,Videooptagelsestilstande,da_DK
product.attribute.voice_recording,Stemme optagelse.,da_DK
product.attribute.waterproof,Vandtæt,da_DK
product.attribute.waterproof_up_to,Vandtæt op til,da_DK
product.attribute.weight,Vægt,da_DK
product.attribute.white_balance,hvidbalance,da_DK
product.attribute.width,Bredde,da_DK
product.detail.out_of_stock,Dette produkt er i øjeblikket ikke tilgængeligt.,da_DK
product.filter.category,Kategorier,da_DK
product.filter.deal,Del,da_DK
product.filter.label,Etiket,da_DK
product.filter.merchant_name,Købmand,da_DK
product.filter.price,Pris,da_DK
product.filter.price-default-chf-gross_mode,Pris,da_DK
product.filter.price-default-chf-net_mode,Pris,da_DK
product.filter.price-default-eur-gross_mode,Pris,da_DK
product.filter.price-default-eur-net_mode,Pris,da_DK
product.filter.rating,Ratings.,da_DK
product.groups,Produktgrupper.,da_DK
product.measurement.sales_unit,Salgsenhed,da_DK
product.multiple.affiliates,Mere end et tilbud,da_DK
product.product_options,Produkt muligheder.,da_DK
product.product_options_select,Vælg en option,da_DK
product.set.detail.add-all-to-cart,Tilføj alt til kurv,da_DK
product.set.detail.no-products,Ingen produkter i sættet,da_DK
product.set.detail.set-contents,Produkter i dette sæt,da_DK
product.sets,Produktsæt,da_DK
product.sets.no-results,Ingen resultater.,da_DK
product.sets.widget.title,Køb samlingen,da_DK
product.unavailable,Produktet er udsolgt,da_DK
product.variants,Produktvarianter,da_DK
product.view,Udsigt,da_DK
profile.form.salutation,Hilsen,da_DK
quick-order.button.add-more-rows,Tilføj flere rækker,da_DK
quick-order.button.clear-all-rows,Ryd alle rækker,da_DK
quick-order.button.create-order,Opret ordre,da_DK
quick-order.errors.items-required,Indtast venligst mindst et produkt SKU,da_DK
quick-order.errors.quantity-required,Mængden skal være mindst 1,da_DK
quick-order.input-label.qty,# QTY.,da_DK
quick-order.input-label.sku,SKU.,da_DK
quick-order.message.success.the-form-items-have-been-successfully-cleared,Formularerne er blevet ryddet med succes.,da_DK
quick-order.page-title,Hurtig ordre.,da_DK
quick-order.paste-order.button.verify,Verificere,da_DK
quick-order.paste-order.description,"Kopier og indsæt din ordre med varen # og mængde adskilt af mellemrum, semikoloner eller kommaer.",da_DK
quick-order.paste-order.errors.parser.separator-not-detected,Separatoren er ikke defineret.,da_DK
quick-order.paste-order.errors.text-order-format-incorrect,Ordreformat er forkert.,da_DK
quick-order.paste-order.input-placeholder.copy-paste-order,Indsæt din ordre her,da_DK
quick-order.paste-order.title,Indsæt din ordre,da_DK
remove,Fjerne,da_DK
reorder.info.restricted-product.removed,"Varen spring@skip.sku.skip.com kunne ikke tilføjes til indkøbsvogn, fordi den blev deaktiveret.",da_DK
replacement_for_widget.replacement_for,Udskiftning for.,da_DK
return_page.account.no_return,Ingen afkast i øjeblikket,da_DK
return_page.breadcrumb.create_return,Opret retur,da_DK
return_page.breadcrumb.returns,Vender tilbage,da_DK
return_page.button_text,Opret retur,da_DK
return_page.button.create_return,Vend tilbage,da_DK
return_page.button.return_list,Vender tilbage,da_DK
return_page.create_return.select_all_checkbox,Vælg alle,da_DK
return_page.create_return.validation.selected_items,Mindst et produkt skal vælges.,da_DK
return_page.default_title,Vender tilbage,da_DK
return_page.details.actions.back_to_list,Tilbage til listen,da_DK
return_page.details.actions.print_slip,Print Slip,da_DK
return_page.details.page_title,Returoplysninger.,da_DK
return_page.details.total.items_to_return,Emner til returnering,da_DK
return_page.details.total.items_to_return.count,varer,da_DK
return_page.details.total.remuneration_total,Vederlag I alt,da_DK
return_page.item_sku,SKU:,da_DK
return_page.item.options,Produktindstillinger:,da_DK
return_page.list.title,Vender tilbage,da_DK
return_page.order_date,Bestillingsdato:,da_DK
return_page.order_reference,Bestilling Ref:,da_DK
return_page.quantity,Antal:,da_DK
return_page.return_date,Retur dato:,da_DK
return_page.return_reasons.custom_reason.placeholder,Brugerdefineret årsag,da_DK
return_page.return_reasons.empty,Rede -,da_DK
return_page.return_reasons.select_reason.placeholder,Vælg Årsag,da_DK
return_page.return_reasons.title,Grund:,da_DK
return_page.return_reference,Returnere ref:,da_DK
return_page.return.created,Retur oprettet med succes,da_DK
return_page.return.date,Retur dato,da_DK
return_page.return.items_state,Emner siger,da_DK
return_page.return.number_of_items,Antal varer,da_DK
return_page.return.order_ref,ordrenummer,da_DK
return_page.return.print_return,Print Slip,da_DK
return_page.return.return_ref,Returreference.,da_DK
return_page.return.title,Opret retur,da_DK
return_page.return.view_return,Se retur,da_DK
return_page.returnable_state,Ikke-returneret,da_DK
return_page.slip.barcode,Stregkode.,da_DK
return_page.slip.default_price,Standardpris,da_DK
return_page.slip.items_to_return,Emner til returnering,da_DK
return_page.slip.order_reference,Bestil Ref,da_DK
return_page.slip.product_name,produktnavn,da_DK
return_page.slip.product_sku,Produkt SKU.,da_DK
return_page.slip.quantity,QTY.,da_DK
return_page.slip.remuneration_total,Vederlag I alt,da_DK
return_page.slip.return_date,Retur dato,da_DK
return_page.slip.return_reason,Retur Årsag,da_DK
return_page.slip.return_reference,Returnere ref,da_DK
return_page.slip.total_price,Total pris,da_DK
return_page.table.actions,Rede -,da_DK
return_page.title,Opret retur,da_DK
return.create_return.validation.items_error,Retur kan ikke krumles for dette sæt af varer,da_DK
return.create_return.validation.returnable_items_error,"Retur kan ikke oprettes, da det indeholder ikke-returnerbare varer",da_DK
return.create_return.validation.store_error,Retur kan ikke oprettes - en forkert butik er valgt,da_DK
return.return_policy.returnable_till.message,Returneres til: %date%,da_DK
return.return_reasons.damaged.name,Beskadiget,da_DK
return.return_reasons.no_longer_needed.name,Ikke længere nødvendigt,da_DK
return.return_reasons.wrong-item.name,Forkert Item.,da_DK
sales_configured_bundle_widget.quantity,Antal:,da_DK
sales_configured_bundle_widget.returnable_state,Ikke-returneret,da_DK
sales_configured_bundle_widget.success.items_added_to_cart_as_individual_products,Bemærk venligst: Varer fra den konfigurerede bundle blev tilføjet til vognen som individuelle produkter.,da_DK
sales_product_bundle_widget.item_sku,SKU:,da_DK
sales_product_bundle_widget.item.options,Produktindstillinger:,da_DK
sales_product_bundle_widget.quantity,Antal:,da_DK
sales_product_bundle_widget.returnable_state,Ikke-returneret,da_DK
sales_product_bundle_widget.returnable_text,Returneres til:,da_DK
sales-order-threshold.expense.name,Ekstragebyr,da_DK
sales-order-threshold.hard-maximum-threshold.de.chf.message,Vognens værdi kan ikke være højere end {{tærskel}}. Fjern venligst nogle elementer for at fortsætte med ordren,da_DK
sales-order-threshold.hard-maximum-threshold.de.eur.message,Vognens værdi kan ikke være højere end {{tærskel}}. Fjern venligst nogle elementer for at fortsætte med ordren,da_DK
sales-order-threshold.hard-minimum-threshold.de.chf.message,Du skal tilføje varer til {{Threshold}} for at bestå en anbefalet tærskelværdi. Du kan ikke fortsætte med kassen,da_DK
sales-order-threshold.hard-minimum-threshold.de.eur.message,Du skal tilføje varer til {{Threshold}} for at bestå en anbefalet tærskelværdi. Du kan ikke fortsætte med kassen,da_DK
sales-order-threshold.soft-minimum-threshold.de.chf.message,"Du skal tilføje varer til {{Threshold}} for at bestå en anbefalet tærskel, men hvis du vil kunne fortsætte til kassen.",da_DK
sales-order-threshold.soft-minimum-threshold.de.eur.message,"Du skal tilføje varer til {{Threshold}} for at bestå en anbefalet tærskel, men hvis du vil kunne fortsætte til kassen.",da_DK
sales-order-threshold.strategy.soft-minimum-threshold-fixed-fee,Ekstragebyr,da_DK
sales-order-threshold.strategy.soft-minimum-threshold-flexible-fee,Ekstragebyr,da_DK
sales.error.customer_order_not_found,Kundeordre ikke fundet.,da_DK
sales.error.order_cannot_be_canceled_due_to_wrong_item_state,Bestilling kan ikke annulleres på grund af forkert vare tilstand.,da_DK
samsung.search.link,/ DA / Søg? Q = Samsung,da_DK
security_blocker_page.error.account_blocked,For mange log ind forsøg fra din adresse. Vent venligst %minutes% minutter før du prøver igen.,da_DK
shared_cart_page.share.success,Vogn blev succesfuldt delte,da_DK
shared_cart_page.unshare.success,Vognen var succesfuldt uskadt,da_DK
shared_cart_widget.add_product.separate,Tilføj som separat vare,da_DK
shared_cart_widget.cart.dismiss,Afskedige,da_DK
shared_cart_widget.cart.share,Del Cart,da_DK
shared_cart_widget.cart.unshare,Unshare cart.,da_DK
shared_cart_widget.share_list.action.unshare,Unshare cart.,da_DK
shared_cart_widget.share_list.actions,Handlinger,da_DK
shared_cart_widget.share_list.customer_name,Kundenavn,da_DK
shared_cart_widget.share_list.permission,Adgangsniveau,da_DK
shared_cart_widget.share_list.shared_with,Vogn delt med,da_DK
shared_cart.form.customer,Kundenavn,da_DK
shared_cart.form.data_empty,Der er ingen brugere med hvem du kan dele indkøbskurven.,da_DK
shared_cart.form.save_button,Gemme,da_DK
shared_cart.form.select_customer,Vælg kunde,da_DK
shared_cart.form.select_permissions,Vælg Access Niveau,da_DK
shared_cart.form.share_button,Del,da_DK
shared_cart.form.share_cart,Del Cart,da_DK
shared_cart.form.share_cart.title,"Del Cart """" cart_name """"",da_DK
shared_cart.share_list.permissions.FULL_ACCESS,Fuld adgang.,da_DK
shared_cart.share_list.permissions.NO_ACCESS,Ingen adgang,da_DK
shared_cart.share_list.permissions.READ_ONLY,Læs kun,da_DK
shared_cart.share.breadcrumbs.share,Del,da_DK
shared_cart.share.breadcrumbs.shopping_carts,Shopping Carts.,da_DK
shared_cart.share.error.already_exist,Vogn blev allerede delt med denne kunde,da_DK
shared_cart.share.form.users,Brugere,da_DK
shipment.dhl,DHL.,da_DK
shipment.dhl.express.description,Vores kraft på 100.000 engagerede medarbejdere arbejder over hele verden. Lokal knowhow og vores unikke netværk gør os til dine internationale specialister.,da_DK
shipment.dhl.express.name,Express,da_DK
shipment.dhl.paket.description,"DHL Paket er den nemme, overkommelige, hurtige og pålidelige forsendelsestjeneste til over 220 lande rundt om i verden.",da_DK
shipment.dhl.paket.name,Pakke,da_DK
shipment.dpd,DPD.,da_DK
shipment.express.description,24-48 timer (arbejdsdage),da_DK
shipment.express.name,Express,da_DK
shipment.hermes,Hermes.,da_DK
shipment.international.parcel.service,International Parcel Services.,da_DK
shipment.lead.time,Leveringstid: Ca. 3-7 arbejdsdage,da_DK
shipment.lead.time,Leveringstid: Ca. 3-7 arbejdsdage,da_DK
shipment.standart.description,2-4 arbejdsdage,da_DK
shipment.standart.name,Standard levering,da_DK
shipment.validation.not_found,Forsendelsesmetode ikke fundet.,da_DK
shipping.address.country.validation.not_found,Forsendelsesadresse Land ikke fundet for Landekode: %code%,da_DK
shipping.address.validation.is_missing,Forsendelsesadresse mangler,da_DK
shopping_list_add_items_widget.add_to_shopping_list,Tilføj til indkøbsliste,da_DK
shopping_list_page.dismiss_confirmation.trying_to_dismiss,"Er du sikker på, at du skal afskedige indkøbsliste?",da_DK
shopping_list_page.dismiss.failed,Indkøbsliste blev ikke afskediget.,da_DK
shopping_list_page.dismiss.success,Indkøbsliste blev afskediget med succes.,da_DK
shopping_list.cart.items_add.failed,Varer kunne ikke tilføjes til listen,da_DK
shopping_list.cart.items_add.success,Varer blev tilføjet til listen,da_DK
shopping_list.item_note,Bemærk:,da_DK
shopping_list.item_note.add,Tilføj en note +,da_DK
shopping_list.item_quantity,Antal,da_DK
shopping_list.not_applicable,N / A.,da_DK
shopping_list.remove_all_items,Fjern alt,da_DK
shopping_list.shopping_list,Indkøbsliste,da_DK
smartphones.category.link,/ EN / Telecom - & - Navigation / Smartphones,da_DK
This field should contain exactly 5 digits.,Dette felt skal indeholde nøjagtigt 5 cifre.,da_DK
This value is not valid (accepted format e.g.: 12c).,Denne værdi er ikke gyldig (accepteret format E.G.: 12C).,da_DK
This value is not valid.,Denne værdi er ikke gyldig.,da_DK
This value should not be blank.,Denne værdi bør ikke være tom.,da_DK
validation.address_number,Denne værdi er ikke gyldig (accepteret format E.G.: 12C).,da_DK
validation.choice,Produktvurdering skal vælges.,da_DK
validation.email,Denne værdi er ikke en gyldig email-adresse.,da_DK
validation.invalid_date,Dato skal være i korrekt format% s.,da_DK
validation.min_length,Dette felt skal være mindst {{limit}} tegn lange.,da_DK
validation.not_blank,Denne værdi bør ikke være tom.,da_DK
validation.zip_code,Dette felt skal indeholde nøjagtigt 5 cifre.,da_DK
validator.check.phone,Ugyldigt telefonnummer,da_DK
validator.constraints.password.do_not_match,Passwords matcher ikke,da_DK
whishlist.increase,Øge,da_DK
whishlist.move.to.cart,Flyt til Cart.,da_DK
whishlist.reduce,Reducere,da_DK
whishlist.remove,Fjerne,da_DK
whishlist.whishlist,Whishlist.,da_DK
wishlist.form.save,Gemme,da_DK
wishlist.title,Ønskeseddel,da_DK
wishlist.validation.error.name.already_exists,En ønskeliste med samme navn eksisterer allerede.,da_DK
wishlist.wishlist,Ønskeseddel,da_DK
