key,translation,locale
product.attribute.color,Väri,fi_FI
product.attribute.description,Kuvaus,fi_FI
product.attribute.design,Design,fi_FI
product.attribute.display,Näyttö,fi_FI
product.attribute.focus,Keskittyä,fi_FI
product.attribute.gps,Gps,fi_FI
product.attribute.graphics,Grafiikka,fi_FI
product.attribute.image_big,Kuva iso,fi_FI
product.attribute.image_quality,Kuvanlaatu,fi_FI
product.attribute.image_small,Kuva pieni,fi_FI
product.attribute.iso_en,ISO,fi_FI
product.attribute.lens_system,Linssijärjestelmä,fi_FI
product.attribute.license,Lisenssi,fi_FI
product.attribute.long_description,pitkä kuvaus,fi_FI
product.attribute.manufacturer_name,Brändi,fi_FI
product.attribute.memory,Muisti,fi_FI
product.attribute._none,Valitse arvo,fi_FI
product.attribute.processor,Jalostaja,fi_FI
product.attribute.processor_boost_frequency,Prosessorin lisäys,fi_FI
product.attribute.product_id,Tuotetunnus,fi_FI
product.attribute.product_stock.name,Myyjä,fi_FI
product.attribute.screen,Näyttö,fi_FI
product.attribute.shopping_points,Ostokset,fi_FI
product.attribute.shopping_point_store,Shopping Point Store,fi_FI
product.attribute.short_description,Lyhyt kuvaus,fi_FI
product.attribute.shutter,Sulkija,fi_FI
product.attribute.sku,Sku,fi_FI
product.attribute.slug,etana,fi_FI
product.attribute.storage,Varastointi,fi_FI
product.attribute.themes,Teemat,fi_FI
product.attribute.thermal_design_power,Lämpörakenne,fi_FI
product.attribute.total_megapixels,Megapikselit yhteensä,fi_FI
product.attribute.touchscreen,Kosketusnäyttö,fi_FI
product.attribute.touch_technology,Kosketustekniikka,fi_FI
product.attribute.usb_port,USB-portti,fi_FI
product.attribute.usb_version,USB-versio,fi_FI
product.attribute.variant_id,Id,fi_FI
product.attribute.variant.reset,Nollata,fi_FI
product.attribute.video,Video,fi_FI
product.attribute.video_recording_modes,Videon tallennustilat,fi_FI
product.attribute.voice_recording,Äänittäminen,fi_FI
product.attribute.waterproof,Vedenkestävä,fi_FI
product.attribute.waterproof_up_to,Vedenpitävä,fi_FI
product.attribute.weight,Paino,fi_FI
product.attribute.white_balance,valkotasapaino,fi_FI
product.attribute.width,Leveys,fi_FI
product_bundle.unavailable,Tuote '%productsku%' nippu tuotteen '%bundlesku%' ei ole tällä hetkellä saatavilla,fi_FI
product-cart.info.concrete-product-inactive.removed,Ei-aktiivinen kohde %sku% poistettiin ostoskoristasi.,fi_FI
product-cart.info.restricted-product.removed,"Tuote %sku% poistettiin ostoskorista, koska se on deaktivoinut.",fi_FI
product_cart_item.remove,× Poista,fi_FI
product-cart.validation.error.abstract-product-exists,"Tuote """" SKU """" ei löydy",fi_FI
product-cart.validation.error.concrete-product-exists,"Tuote """" SKU """" ei löydy",fi_FI
product-cart.validation.error.concrete-product-inactive,"Tuote """" SKU """" ei ole aktiivinen.",fi_FI
product-cart.validation.error.product-option-value-price-exists,Tuotevalikoima Hinta ei löydy tuotteesta '%sku%'.,fi_FI
product.detail.out_of_stock,Tämä tuote ei tällä hetkellä ole käytettävissä.,fi_FI
product_discontinued.super_attribute_discontinued,Keskeytetty,fi_FI
product_discontinued_widget.note,Huomautus,fi_FI
product.filter.category,Luokat,fi_FI
product.filter.label,Etiketti,fi_FI
product.filter.price,Hinta,fi_FI
product.filter.price-default-chf-gross_mode,Hinta,fi_FI
product.filter.price-default-chf-net_mode,Hinta,fi_FI
product.filter.price-default-eur-gross_mode,Hinta,fi_FI
product.filter.price-default-eur-net_mode,Hinta,fi_FI
product.filter.rating,Luokitukset,fi_FI
product.groups,Tuoteryhmät,fi_FI
product.measurement.sales_unit,Myyntiyksikkö,fi_FI
product.product_options,Tuotevalinnat,fi_FI
product.product_options_select,Valitse vaihtoehto,fi_FI
product_review.average_ratings,Keskimääräinen arvio,fi_FI
product_review.error.no_customer,Kirjaudu sisään käyttääksesi tätä ominaisuutta.,fi_FI
product_review.no_reviews,Ei vielä tarkistusta tähän tuotteeseen,fi_FI
product_review.on,päällä,fi_FI
product_review.product_ratings,Tuoten arvosanat,fi_FI
product_review.product_reviews,Tuotearvostelut,fi_FI
product_review.ratings_reviews,Arvostelut ja arvostelut,fi_FI
product_review.submit.add_a_review,Kirjoita arvostelu,fi_FI
product_review.submit.description,Kuvaus,fi_FI
product_review.submit.error,Katsaus ei ole lähettänyt.,fi_FI
product_review.submit.nickname,Nimi,fi_FI
product_review.submit.rating,Luokitus,fi_FI
product_review.submit.rating.none,Luokitusta ei valittu,fi_FI
product_review.submit.success,Tuotetarkastus lähetettiin onnistuneesti.,fi_FI
product_review.submit.summary,Yhteenveto,fi_FI
product_review.summary.out_of,poissa jstk,fi_FI
product_review.summary.review,arvostelu,fi_FI
product_review.summary.reviews,arvostelut,fi_FI
product_review.summary.star,Tähti,fi_FI
product_review.summary.stars,Tähdet,fi_FI
product_search_widget.search.no_results,Tuotteita ei löytynyt.,fi_FI
product_search_widget.search.product_discontinued_prefix,[Lopetettu],fi_FI
product.set.detail.add-all-to-cart,Lisää kaikki koriin,fi_FI
product.set.detail.no-products,Ei tuotteita sarjassa,fi_FI
product.set.detail.set-contents,Tuotteet tässä sarjassa,fi_FI
product.sets,Tuoteasetukset,fi_FI
product.sets.no-results,Ei tuloksia.,fi_FI
product.sets.widget.title,Osta kokoelma,fi_FI
product.unavailable,Tuote on loppu varastosta,fi_FI
product.variants,Tuotevariantit,fi_FI
product.view,Näkymä,fi_FI
profile.form.salutation,Tervehdys,fi_FI
quick-order.button.add-more-rows,Lisää lisää rivejä,fi_FI
quick-order.button.clear-all-rows,Tyhjennä kaikki rivit,fi_FI
quick-order.button.create-order,Luo tilaus,fi_FI
quick-order.errors.items-required,Anna vähintään yksi tuote SKU,fi_FI
quick-order.errors.quantity-required,Määrä on oltava vähintään 1,fi_FI
quick-order.input-label.qty,#,fi_FI
quick-order.input-label.sku,Sku,fi_FI
quick-order.message.success.the-form-items-have-been-successfully-cleared,Lomakkeet on poistettu onnistuneesti.,fi_FI
quick-order.page-title,Nopea järjestys,fi_FI
quick-order.paste-order.button.verify,Tarkistaa,fi_FI
quick-order.paste-order.description,"Kopioi ja liitä tilauksesi kohdassa # ja määrä, jotka on erotettu välilyönteillä, puolipisteillä tai pilkuilla.",fi_FI
quick-order.paste-order.errors.parser.separator-not-detected,Erottoria ei ole määritelty.,fi_FI
quick-order.paste-order.errors.text-order-format-incorrect,Tilausmuoto on virheellinen.,fi_FI
quick-order.paste-order.input-placeholder.copy-paste-order,Liitä tilauksesi täällä,fi_FI
quick-order.paste-order.title,Liitä tilauksesi,fi_FI
remove,Poista,fi_FI
reorder.info.restricted-product.removed,"Tuote %sku% ei voitu lisätä ostoskoriin, koska se on deaktivoitu.",fi_FI
replacement_for_widget.replacement_for,Korvaaminen,fi_FI
return.create_return.validation.items_error,Palaa ei voi käyttää tätä joukkoa kohteita,fi_FI
return.create_return.validation.returnable_items_error,"Palaa ei voi luoda, koska se sisältää palautettavia kohteita",fi_FI
return.create_return.validation.store_error,Paluuta ei voi luoda - väärä kauppa on valittu,fi_FI
return_page.account.no_return,Ei palautuksia tällä hetkellä,fi_FI
return_page.breadcrumb.create_return,Luo palautus,fi_FI
return_page.breadcrumb.returns,Palaa,fi_FI
return_page.button.create_return,Palata,fi_FI
return_page.button.return_list,Palaa,fi_FI
return_page.button_text,Luo palautus,fi_FI
return_page.create_return.select_all_checkbox,Valitse kaikki,fi_FI
return_page.create_return.validation.selected_items,Vähintään yksi tuote on valittava.,fi_FI
return_page.default_title,Palaa,fi_FI
return_page.details.actions.back_to_list,Takaisin listalle,fi_FI
return_page.details.actions.print_slip,Print Slip,fi_FI
return_page.details.page_title,Palauta tiedot,fi_FI
return_page.details.total.items_to_return,Tuotteet palauttamiseksi,fi_FI
return_page.details.total.items_to_return.count,tuotteet,fi_FI
return_page.details.total.remuneration_total,Palkkaus yhteensä,fi_FI
return_page.item.options,Tuotevalinnat:,fi_FI
return_page.item_sku,SKU:,fi_FI
return_page.list.title,Palaa,fi_FI
return_page.order_date,Tilauspäivämäärä:,fi_FI
return_page.order_reference,Tilaa Ref:,fi_FI
return_page.quantity,Määrä:,fi_FI
return_page.returnable_state,Ei palautettavissa,fi_FI
return_page.return.created,"Paluu, joka on luotu onnistuneesti",fi_FI
return_page.return_date,Palautuspäivä:,fi_FI
return_page.return.date,Palautuspäivä,fi_FI
return_page.return.items_state,Tuotteet,fi_FI
return_page.return.number_of_items,Kohteiden lukumäärä,fi_FI
return_page.return.order_ref,Tilauksen viite,fi_FI
return_page.return.print_return,Print Slip,fi_FI
return_page.return_reasons.custom_reason.placeholder,Mukautettu syy,fi_FI
return_page.return_reasons.empty,-,fi_FI
return_page.return_reasons.select_reason.placeholder,Valitse syy,fi_FI
return_page.return_reasons.title,Syy:,fi_FI
return_page.return_reference,Return Ref:,fi_FI
return_page.return.return_ref,Palauta viite,fi_FI
return_page.return.title,Luo palautus,fi_FI
return_page.return.view_return,Näytä paluu,fi_FI
return_page.slip.barcode,Viivakoodi,fi_FI
return_page.slip.default_price,Oletushinta,fi_FI
return_page.slip.items_to_return,Tuotteet palauttamiseksi,fi_FI
return_page.slip.order_reference,Tilaus ref,fi_FI
return_page.slip.product_name,tuotteen nimi,fi_FI
return_page.slip.product_sku,Tuote SKU,fi_FI
return_page.slip.quantity,Kpl,fi_FI
return_page.slip.remuneration_total,Palkkaus yhteensä,fi_FI
return_page.slip.return_date,Palautuspäivä,fi_FI
return_page.slip.return_reason,Palauta syy,fi_FI
return_page.slip.return_reference,Palata Ref,fi_FI
return_page.slip.total_price,Kokonaishinta,fi_FI
return_page.table.actions,-,fi_FI
return_page.title,Luo palautus,fi_FI
return.return_policy.returnable_till.message,Palautettava kunnes: %date%,fi_FI
return.return_reasons.damaged.name,Vaurioitunut,fi_FI
return.return_reasons.no_longer_needed.name,Ei enää tarvittu,fi_FI
return.return_reasons.wrong-item.name,Väärä tavara,fi_FI
sales_configured_bundle_widget.quantity,Määrä:,fi_FI
sales_configured_bundle_widget.returnable_state,Ei palautettavissa,fi_FI
sales_configured_bundle_widget.success.items_added_to_cart_as_individual_products,Huomaa: määritetyn nipun tuotteet lisättiin ostoskoriin yksittäisinä tuotteina.,fi_FI
sales.error.customer_order_not_found,Asiakasjärjestystä ei löydy.,fi_FI
sales.error.order_cannot_be_canceled_due_to_wrong_item_state,Tilaa ei voi peruuttaa väärän kohteen tilan vuoksi.,fi_FI
sales-order-threshold.expense.name,Lisämaksu,fi_FI
sales-order-threshold.hard-maximum-threshold.de.chf.message,"Ostoskorin arvo ei voi olla suurempi kuin {{kynnys}}. Poista joitakin kohteita, jotta voit jatkaa tilausta",fi_FI
sales-order-threshold.hard-maximum-threshold.de.eur.message,"Ostoskorin arvo ei voi olla suurempi kuin {{kynnys}}. Poista joitakin kohteita, jotta voit jatkaa tilausta",fi_FI
sales-order-threshold.hard-minimum-threshold.de.chf.message,Sinun pitäisi lisätä kohteita {{kynnys}} toimittaa suositeltava kynnys. Et voi jatkaa kassalla,fi_FI
sales-order-threshold.hard-minimum-threshold.de.eur.message,Sinun pitäisi lisätä kohteita {{kynnys}} toimittaa suositeltava kynnys. Et voi jatkaa kassalla,fi_FI
sales-order-threshold.soft-minimum-threshold.de.chf.message,"Sinun on lisättävä kohteita {{kynnys}} toimittamaan suositeltava kynnys, mutta jos haluat jatkaa kassalle.",fi_FI
sales-order-threshold.soft-minimum-threshold.de.eur.message,"Sinun on lisättävä kohteita {{kynnys}} toimittamaan suositeltava kynnys, mutta jos haluat jatkaa kassalle.",fi_FI
sales-order-threshold.strategy.soft-minimum-threshold-fixed-fee,Lisämaksu,fi_FI
sales-order-threshold.strategy.soft-minimum-threshold-flexible-fee,Lisämaksu,fi_FI
sales_product_bundle_widget.item.options,Tuotevalinnat:,fi_FI
sales_product_bundle_widget.item_sku,SKU:,fi_FI
sales_product_bundle_widget.quantity,Määrä:,fi_FI
sales_product_bundle_widget.returnable_state,Ei palautettavissa,fi_FI
sales_product_bundle_widget.returnable_text,Palautettava:,fi_FI
samsung.search.link,/ EN / Etsi? Q = Samsung,fi_FI
shared_cart.form.customer,Asiakkaan nimi,fi_FI
shared_cart.form.data_empty,"Ei ole käyttäjiä, joiden kanssa voit jakaa ostoskorin.",fi_FI
shared_cart.form.save_button,Tallentaa,fi_FI
shared_cart.form.select_customer,Valitse asiakas,fi_FI
shared_cart.form.select_permissions,Valitse käyttöoikeus,fi_FI
shared_cart.form.share_button,Jaa,fi_FI
shared_cart.form.share_cart,Jaa ostoskärry,fi_FI
shared_cart.form.share_cart.title,"Jaa ostoskori """" CART_NAME """"",fi_FI
shared_cart_page.share.success,Ostoskori jaettiin onnistuneesti,fi_FI
shared_cart_page.unshare.success,Ostoskori oli menestyksekkäästi,fi_FI
shared_cart.share.breadcrumbs.share,Jaa,fi_FI
shared_cart.share.breadcrumbs.shopping_carts,Ostoskärryt,fi_FI
shared_cart.share.error.already_exist,Ostoskori oli jo jaettu tämän asiakkaan kanssa,fi_FI
shared_cart.share.form.users,Käyttäjät,fi_FI
shared_cart.share_list.permissions.FULL_ACCESS,Täysi pääsy,fi_FI
shared_cart.share_list.permissions.NO_ACCESS,Ei pääsyä,fi_FI
shared_cart.share_list.permissions.READ_ONLY,Lue ainoastaan,fi_FI
shared_cart_widget.add_product.separate,Lisää erilliseksi kohteeksi,fi_FI
shared_cart_widget.cart.dismiss,Hylkää,fi_FI
shared_cart_widget.cart.share,Jaa ostoskärry,fi_FI
shared_cart_widget.cart.unshare,Unshare cart,fi_FI
shared_cart_widget.share_list.actions,Toiminnot,fi_FI
shared_cart_widget.share_list.action.unshare,Unshare cart,fi_FI
shared_cart_widget.share_list.customer_name,Asiakkaan nimi,fi_FI
shared_cart_widget.share_list.permission,Käyttötaso,fi_FI
shared_cart_widget.share_list.shared_with,Ostoskori jaettu,fi_FI
shipment.dhl,Dhl,fi_FI
shipment.dhl.express.description,100 000 sitoutuneiden työntekijöiden voimamme toimii maailmanlaajuisesti. Paikallinen osaaminen ja ainutlaatuinen verkko tekevät meistä kansainväliset asiantuntijat.,fi_FI
shipment.dhl.express.name,Ilmaista,fi_FI
shipment.dhl.paket.description,"DHL Paket on helppo, edullinen, nopea ja luotettava kuljetuspalvelu yli 220 maahan ympäri maailmaa.",fi_FI
shipment.dhl.paket.name,Paketti,fi_FI
shipment.dpd,DPD,fi_FI
shipment.express.description,24-48 tuntia (työpäivät),fi_FI
shipment.express.name,Ilmaista,fi_FI
shipment.hermes,Hermes,fi_FI
shipment.international.parcel.service,Kansainväliset pakettipalvelut,fi_FI
shipment.lead.time,Toimitusaika: n. 3-7 työpäivää,fi_FI
shipment.standart.description,2-4 työpäivää,fi_FI
shipment.standart.name,tavallinen kuljetus,fi_FI
shipment.validation.not_found,Lähetysmenetelmää ei löydy.,fi_FI
shipping.address.country.validation.not_found,Toimitusosoite Maa ei löydy maakoodista: %code%,fi_FI
shipping.address.validation.is_missing,Toimitusosoite puuttuu,fi_FI
shopping_list_add_items_widget.add_to_shopping_list,Lisää ostoslistalle,fi_FI
shopping_list.cart.items_add.failed,Kohteita ei voitu lisätä luetteloon,fi_FI
shopping_list.cart.items_add.success,Tuotteet lisättiin luetteloon,fi_FI
shopping_list.item_note,Huomautus:,fi_FI
shopping_list.item_note.add,Lisää liite +,fi_FI
shopping_list.item_quantity,Määrä,fi_FI
shopping_list.not_applicable,N / a,fi_FI
shopping_list_page.dismiss_confirmation.trying_to_dismiss,"Oletko varma, että sinä, mitä irrottaa ostoslistan?",fi_FI
shopping_list_page.dismiss.failed,Ostoslista ei hylättiin.,fi_FI
shopping_list_page.dismiss.success,Ostoslista hylättiin onnistuneesti.,fi_FI
shopping_list.remove_all_items,Poista kaikki,fi_FI
shopping_list.shopping_list,Ostoslista,fi_FI
smartphones.category.link,/ en / Telecom - & - Navigointi / älypuhelimet,fi_FI
This field should contain exactly 5 digits.,Tämän kentän tulisi sisältää täsmälleen 5 numeroa.,fi_FI
This value is not valid.,Tämä arvo ei ole kelvollinen.,fi_FI
This value is not valid (accepted format e.g.: 12c).,Tämä arvo ei ole kelvollinen (hyväksytty muoto esim. 12c).,fi_FI
This value should not be blank.,Tämä arvo ei saisi olla tyhjä.,fi_FI
validation.address_number,Tämä arvo ei ole kelvollinen (hyväksytty muoto esim. 12c).,fi_FI
validation.choice,Tuotteen arviointi on valittava.,fi_FI
validation.email,Tämä arvo ei ole kelvollinen sähköpostiosoite.,fi_FI
validation.invalid_date,Päivämäärän pitäisi olla oikeassa muodossa% s.,fi_FI
validation.min_length,Tämän kentän on oltava vähintään {{Limit}} merkkiä pitkä.,fi_FI
validation.not_blank,Tämä arvo ei saisi olla tyhjä.,fi_FI
validation.zip_code,Tämän kentän tulisi sisältää täsmälleen 5 numeroa.,fi_FI
validator.constraints.password.do_not_match,Salasanat eivät vastaa,fi_FI
whishlist.increase,Lisääntyä,fi_FI
whishlist.move.to.cart,Siirry koriin,fi_FI
whishlist.reduce,Vähentää,fi_FI
whishlist.remove,Poista,fi_FI
whishlist.whishlist,Vishlista,fi_FI
wishlist.form.save,Tallentaa,fi_FI
wishlist.title,Toivomuslista,fi_FI
wishlist.validation.error.name.already_exists,"Yhtenäytön, jolla on sama nimi, on jo olemassa.",fi_FI
wishlist.wishlist,Toivomuslista,fi_FI
availability_notification_subscription.mail.unsubscribed.body,"Sinua ei ilmoiteta, kun tuote %name% on jälleen käytettävissä.",fi_FI
availability_notification_subscription.mail.unsubscribed.subject,"Sinua ei ilmoiteta, kun tuote %name% on jälleen käytettävissä.",fi_FI
availability_notification.successfully_unsubscribed,Onnistuneesti peruutettu,fi_FI
availability_notification.successfully_unsubscribed_text,"Olet onnistuneesti peruutettu ilmoittamatta, kun tuote on jälleen saatavilla",fi_FI
availability_notification.unsubscribed,Onnistuneesti peruutettu,fi_FI
billing.address.country.validation.not_found,Laskutusosoite Maa ei löydy maakoodista: %code%,fi_FI
billing.address.validation.is_missing,Laskutusosoite puuttuu,fi_FI
bundle.title,Nippu sisältää,fi_FI
business_on_behalf_widget.change_company_user,Vaihda yrityksen käyttäjä,fi_FI
business_on_behalf_widget.no_selected_company,Ei valittu yritys,fi_FI
camcorders.category.link,/ fi / Cameras - & - Camcorders / Digitaalikamerat?,fi_FI
cameras.category.link,/ fi / Kamerat - & - Videokamerat / Digitaalikamerat,fi_FI
cart.add.items.error.text,Jotain meni pieleen. Anteeksi.,fi_FI
cart.add.items.success,Tuotteet ovat lisänneet onnistuneesti,fi_FI
cart.add-to-shopping-list,Lisää ostoslistalle,fi_FI
cart.add-to-shopping-list.form,Tallenna ostoskori ostoslistaan,fi_FI
cart.add-to-shopping-list.form.add_new,Lisää uusi ostoslista,fi_FI
cart.add-to-shopping-list.form.error.empty_name,Anna ostoslistan nimi,fi_FI
gdpr.message,"Käytämme evästeitä verkkosivuillamme, jotta palvelut tehokkaampi ja käyttäjäystävällisempi. Siksi valitse 'Hyväksy evästeet'! Lue lisätietoja %link%.",fi_FI
gdpr.privacy_policy,Tietosuojakäytäntö,fi_FI
gdpr.accept_cookies,Hyväksy evästeet,fi_FI
discount.quote_change.does_not_apply_for_currency,"Kuponki ""%code%"" ei ole poistettu käytöstä, koska se ei koske tätä valuutta.",fi_FI
shipment.lead.time,Toimitusaika: n. 3-7 työpäivää,fi_FI
pdp.include.vat,sis. arvonlisävero,fi_FI
pdp.price.from,peräkkäin,fi_FI
pdp.price,Hinta,fi_FI
pdp.price.regular_price,Normaalihinta,fi_FI
pdp.price.shopping_points_price,Ostokset Point Deal,fi_FI
pdp.price.benefit_voucher_price,Etusivu Voucher Deal,fi_FI
page.checkout.summary.sms_code,SMS-koodi,fi_FI
checkout.step.summary.sms_code_send_error,Lähetä SMS-koodi päättyi virheeseen,fi_FI
checkout.step.summary.sms_code_input_error,SMS-koodi ei ollut oikea,fi_FI
checkout.step.confirm_payment.error,Maksussa oli jotain väärin,fi_FI
checkout.payment.cashback_balance,Cashback / Myworld Evoucher Tasapaino:,fi_FI
checkout.payment.cashback_info,"Jos sinulla on Cashback Credit tai Myworld Evoucher Credit, tämä näkyy tässä ja voit käyttää sitä maksua varten. <br/> Huomautus: Näitä voidaan käyttää vain MyWorldin myymien kohteiden maksuna.",fi_FI
checkout.payment.checkbox.use_evoucher_balance,Käytä %price% osilla osoitteesta %balance% Cashback / Myworld Evoucher Balance,fi_FI
payment.step.api_request.error,"Anteeksi, jotain meni pieleen maksun kanssa. Yritä uudelleen myöhemmin!",fi_FI
checkout.step.benefit_deal.title,Tilauksen yleiskatsaus,fi_FI
checkout.step.benefit_deal.use_voucher,Käytä etuuskuponkia (BV) alennusta varten,fi_FI
checkout.step.benefit_deal.items,Tuotteet,fi_FI
checkout.step.benefit_deal.with_method,kanssa,fi_FI
checkout.step.benefit_deal.or,tai,fi_FI
checkout.step.benefit_deal.benefit_voucher,Käytetty Yhteensä etuuskuponkeri,fi_FI
checkout.step.benefit_deal.total_used_shopping_points,Käytetyt kokonaisostospisteet,fi_FI
merchant_profile.email,Sähköpostiosoite,fi_FI
merchant_profile.address,Osoite,fi_FI
merchant_profile.phone,Puhelin,fi_FI
merchant_profile.terms_and_conditions,käyttöehdot,fi_FI
merchant_profile.cancellation_policy,Peruutuskäytäntö,fi_FI
merchant_profile.imprint,Jälki,fi_FI
merchant_profile.privacy,Tietosuoja,fi_FI
merchant_profile.delivery_time,Toimitusaika,fi_FI
error.429,Liian monta pyyntöä,fi_FI
security_blocker_page.error.account_blocked,Liian monta kirjautumista yrityksesi osoitteesta. Odota %minute% minuuttia ennen kuin yrität uudelleen.,fi_FI
merchant_product_offer.view_seller,Näytä myyjä,fi_FI
merchant_product_offer.sold_by,Myynyt,fi_FI
product.filter.merchant_name,Kauppias,fi_FI
checkout.payment.my_world.error.transaction_failed,Maksutapahtuma epäonnistui,fi_FI
checkout.payment.my_world.error.transaction_exceeded_value,Maksutapahtuma ylitetty määrä,fi_FI
checkout.payment.my_world.error.transaction_batch_failed,Maksutapahtumaa ei käsitelty toisen erän tapahtuman epäonnistumisen vuoksi,fi_FI
checkout.payment.my_world.error.transaction_option_not_found,Maksutapahtuma epäonnistui tuntemattoman maksuvaihtoehdon vuoksi,fi_FI
checkout.step.error.link,Siirry koriin,fi_FI
checkout.step.error.sub_title,Tilaus epäonnistui virheiden vuoksi:,fi_FI
checkout.step.benefit_deal.use_shopping_points,Käytä ostopisteitä,fi_FI
checkout.step.benefit_deal.error.not_enough_shopping_points_balance,Valitettavasti sinulla ei ole tarpeeksi SP ostaa tämä tuote alennuksella.,fi_FI
checkout.step.benefit_deal.error.not_enough_benefit_voucher_balance,"Valitettavasti sinulla ei ole tarpeeksi BV ostaa tämän tuotteen alennuksella. Tarvittava määrä: %currency% %needamount%, tasapaino: %currency% %balancamount%",fi_FI
checkout.step.benefit_deal.error.not_spent_min_voucher_balance,"Hyvä asiakas, sinun täytyy viettää ainakin %needamount% %currency% hyötyä Voucher Balance saada hyöty Voucher Deal Product.",fi_FI
checkout.step.benefit_deal.error.amount_is_bigger_then_in_items,Max summa pitäisi olla %maxamount% %currency% (maksimi BV). Vahvista,fi_FI
checkout.currency.my_world.shopping_points,Lunastetut ostospisteet,fi_FI
auth.login-button,Kirjaudu sisään MyWorld,fi_FI
checkout.payment.myworld.payment_methods.title,Myworld Epain,fi_FI
checkout.payment.myworld.payment_methods.subtitle,Voit valita seuraavien MyWorld Epraymentin menetelmien (valinnainen) välillä:,fi_FI
checkout.payment.myworld.payment_methods.method.evoucher,evocouch,fi_FI
checkout.payment.myworld.payment_methods.method.evoucher_marketer,Myworld Evoucher (Marketer),fi_FI
checkout.payment.myworld.payment_methods.method.cashback,Vaihtorahat,fi_FI
checkout.payment.myworld.payment_methods.balance_text,Saldo,fi_FI
product_detail_page.benefit_price.benefit_amount,max %amount%,fi_FI
customer.balance.my_world_e_voucher,evocouch,fi_FI
customer.balance.my_world_cashback_account,Vaihtorahat,fi_FI
customer.balance.my_world_benefit_voucher_account,Etuuskuponki,fi_FI
customer.balance.my_world_shopping_points_account,Ostokset,fi_FI
customer.balance.my_world_e_voucher_on_behalf_of_marketer,Myworld Evoucher (Marketer),fi_FI
oms.state.failed,Epäonnistui,fi_FI
oms.state.myworld_payment_pending,Myworld maksu vireillä,fi_FI
oms.state.my_world_refund_due_to_payment_failure,Myworld hyvitys maksuvirheen vuoksi,fi_FI
oms.state.my_world_refunded,Myworld palautettiin,fi_FI
oms.state.my_world_refund_failed,Myworld-hyvitys epäonnistui,fi_FI
oms.state.ready_for_refund,Valmiina palautukseen,fi_FI
oms.state.calculating_refund,Palautuksen laskeminen,fi_FI
oms.state.processing_refund,Jalostustuki,fi_FI
oms.state.validating_refund,Palautuksen vahvistaminen,fi_FI
oms.state.refund_failed,Palautus epäonnistui,fi_FI
oms.state.refund_pending_next_try,Odottaa palautusta seuraavana,fi_FI
oms.state.refund_pending,Palautus vireillä,fi_FI
oms.state.refunded,Palauttaa,fi_FI
oms.state.reserved,Varattu,fi_FI
oms.state.invoice-generated,Lasku syntyy,fi_FI
oms.state.turnover-cancelled,Liikevaihto peruutettiin,fi_FI
product_detail_page.desclaimer_text,Desclaimer,fi_FI
page.checkout.payment.3d_secure_text,"Varmista, että antamasi luottokortti on vahvistettu uudelle 3D-suojatulle järjestelmälle. Ilman tätä tarkistusta tapahtuma ei ole mahdollista, jos lisätietoja saat luottokorttipalveluntarjoajalta.",fi_FI
product_item.benefit_deal.or,tai,fi_FI
customer.balance.into,Sinulla on:,fi_FI
BenefitVouchers,Etuuskuponki,fi_FI
discount.internal.shopping_points,Ostokset,fi_FI
customer.order.priceToPay,Summa,fi_FI
payment.payment_method.adyen_credit_card,Luottokortti,fi_FI
payment.payment_method.benefit_vouchers,Etuuskuponki,fi_FI
payment.payment_method.cashback,Vaihtorahat,fi_FI
payment.payment_method.e_voucher,evocouch,fi_FI
payment.payment_method.e_voucher_marketer,Myworld Evoucher (Marketer),fi_FI
payment.payment_method.paid,Maksettu,fi_FI
payment.payment_provider.adyen,Adyen,fi_FI
payment.payment_provider.my_world,Minun maailmani,fi_FI
payment.payment_provider.nopayment,Ei maksua,fi_FI
payment.payment_method.dummy_prepayment,Esimaksu,fi_FI
product.filter.deal,Sopimus,fi_FI
